,carat,cut,color,clarity,depth,table,x,y,z,price_predicted
310,2.26,Premium,I,SI2,62.0,58.0,8.4,8.37,5.2,14319.362633114466
311,0.28,Ideal,G,IF,60.9,57.0,4.24,4.27,2.59,771.7626559583332
312,1.52,Ideal,I,SI1,61.4,57.0,7.4,7.43,4.55,9211.07447686786
313,0.4,Good,D,VS1,56.3,59.0,4.94,4.97,2.79,769.2140725666177
314,1.7,Very Good,F,SI2,63.4,57.0,7.54,7.57,4.79,11146.635654026193
315,2.01,Good,J,SI2,63.4,59.0,7.95,7.99,5.05,9682.139901610879
316,0.3,Ideal,D,VS2,62.2,54.0,4.31,4.28,2.67,984.9891059748406
317,0.55,Very Good,E,VS2,61.6,60.0,5.23,5.27,3.23,1553.7260501872006
318,0.33,Premium,E,VVS1,59.7,58.0,4.52,4.49,2.69,1021.193023694188
319,1.16,Ideal,G,VVS2,62.0,56.0,6.75,6.71,4.17,9604.428076537926
320,1.51,Very Good,J,SI1,62.9,59.0,7.25,7.29,4.57,7394.515036735724
321,0.29,Ideal,F,VS1,61.6,56.0,4.26,4.31,2.64,741.474364727379
322,0.7,Very Good,E,VS1,63.4,57.0,5.63,5.67,3.58,3115.4137723363056
323,0.39,Premium,H,SI2,61.2,58.0,4.51,6.02,4.44,111.75741831832966
324,0.52,Ideal,E,VS2,61.2,56.0,5.2,5.16,3.17,1683.1671305079599
325,2.17,Premium,H,SI1,59.9,61.0,8.39,8.38,5.02,16721.82351427056
326,1.37,Ideal,H,VS1,63.8,56.0,7.01,6.98,4.46,9398.60716031296
327,0.3,Very Good,F,VVS1,61.0,57.0,4.33,4.36,2.65,591.0739536004876
328,1.06,Premium,D,SI2,61.6,61.0,6.59,6.53,4.04,4832.21176192426
329,0.32,Ideal,E,VVS1,60.9,57.0,4.42,4.45,2.7,934.2674038634214
330,0.32,Premium,G,VS2,61.0,59.0,4.42,4.46,2.71,511.94206552778815
331,0.2,Premium,D,VS2,61.7,60.0,3.77,3.72,2.31,1388.4625351148752
332,0.7,Ideal,H,VS2,61.1,57.0,5.71,5.74,3.5,2693.77513967117
333,0.53,Ideal,E,VS1,61.5,57.0,5.22,5.25,3.22,1596.4935541620466
334,0.71,Ideal,I,VVS1,62.4,55.0,5.69,5.76,3.57,2635.068484620926
335,1.16,Ideal,G,VVS1,61.9,55.0,6.75,6.78,4.19,9752.525124016773
336,1.01,Premium,E,SI1,59.2,60.0,6.56,6.51,3.87,5335.586312171952
337,0.4,Ideal,G,VVS2,62.6,53.0,4.72,4.77,2.97,941.3019071853814
338,1.51,Good,F,SI2,62.9,55.0,7.22,7.28,4.56,9284.985039970245
339,1.04,Very Good,I,SI2,61.6,58.0,6.47,6.58,4.02,4286.237912948505
340,0.37,Ideal,I,SI1,60.7,60.0,4.6,4.62,2.8,895.5289984605879
341,0.37,Premium,F,VS2,60.5,59.0,4.62,4.67,2.81,783.0551263010129
342,0.64,Good,H,VS1,61.8,60.3,5.47,5.53,3.4,2069.304703719361
343,2.01,Very Good,I,SI1,60.8,60.0,8.12,8.15,4.95,14477.337708133442
344,1.29,Ideal,G,VS2,62.5,57.0,6.89,6.92,4.35,9344.177329709883
345,1.01,Very Good,G,VVS2,63.4,55.0,6.41,6.34,4.04,7138.491745726722
346,2.01,Premium,H,SI1,62.7,59.0,8.08,8.03,5.05,14774.438457008731
347,0.51,Very Good,J,SI1,63.3,56.0,5.12,5.02,3.21,873.0084850926687
348,0.53,Very Good,E,VS2,63.5,59.0,5.17,5.13,3.27,1277.6853637464228
349,1.01,Very Good,G,VS2,63.0,56.0,6.35,6.41,4.02,5722.801635760119
350,0.31,Premium,E,VVS1,62.0,59.0,4.34,4.3,2.68,805.9252862799076
351,0.36,Ideal,G,VVS1,60.0,56.0,4.66,4.69,2.81,795.8710915904721
352,0.31,Premium,H,VS1,61.4,61.0,4.36,4.33,2.67,530.4259388555583
353,0.77,Premium,G,VVS2,60.8,59.0,5.96,5.92,3.61,3976.841394208752
354,1.5,Premium,H,SI1,61.0,60.0,7.33,7.27,4.45,9424.032205121805
355,0.45,Very Good,E,SI2,63.2,54.0,4.94,4.82,3.09,690.7422143996373
356,0.57,Ideal,F,SI2,62.2,53.0,5.34,5.4,3.34,1175.874186667992
357,1.01,Good,I,SI2,61.8,62.0,6.28,6.35,3.9,3783.6784149352607
358,0.71,Fair,G,SI2,65.6,61.0,5.46,5.37,3.55,1850.439282697851
359,0.72,Ideal,H,SI2,61.8,55.0,5.79,5.76,3.57,1788.738949375278
360,0.55,Ideal,H,IF,61.9,56.0,5.26,5.34,3.26,2183.4877054871904
361,1.01,Good,F,SI1,63.5,59.0,6.3,6.39,4.03,4880.849757754462
362,0.32,Premium,H,VS1,61.6,59.0,4.37,4.39,2.7,747.6484751009993
363,0.94,Premium,E,SI2,62.4,58.0,6.33,6.26,3.93,3448.196706937064
364,1.13,Ideal,F,VS1,60.9,57.0,6.73,6.76,4.11,9031.005107900186
365,0.6,Good,E,VS1,58.1,63.0,5.53,5.63,3.24,1955.553561024928
366,1.01,Ideal,D,SI1,61.2,57.0,6.44,6.47,3.95,5937.595962813935
367,0.52,Very Good,I,VVS2,61.9,56.0,5.16,5.18,3.2,1247.955457043981
368,0.3,Ideal,H,IF,62.2,54.0,4.34,4.37,2.71,683.4205444305917
369,0.42,Premium,G,SI1,61.7,58.0,4.8,4.76,2.95,856.2006562520146
370,0.33,Ideal,G,IF,61.7,55.0,4.45,4.47,2.75,948.200221262774
371,0.33,Premium,H,IF,61.7,59.0,4.45,4.43,2.74,993.602466270082
372,0.52,Premium,G,VVS2,61.2,59.0,5.14,5.16,3.15,1923.3187965642683
373,1.07,Ideal,G,IF,61.5,57.0,6.59,6.54,4.04,9154.894727634539
374,0.43,Premium,G,VVS1,60.9,58.0,4.88,4.91,2.98,1159.0796507759005
375,0.51,Ideal,E,VS1,60.9,56.0,5.16,5.22,3.16,1567.9067559393548
376,0.3,Premium,H,VVS2,61.0,61.0,4.32,4.3,2.63,752.7192505011772
377,0.31,Ideal,E,VS1,61.8,56.0,4.33,4.34,2.68,947.6382626729205
378,0.4,Ideal,I,VS1,61.2,56.0,4.76,4.82,2.93,688.384505674243
379,0.7,Premium,D,SI1,58.8,59.0,5.86,5.84,3.44,2488.867725965295
380,1.2,Ideal,J,SI2,62.5,57.0,6.8,6.74,4.23,4564.569848137158
381,0.33,Premium,H,VS1,61.5,58.0,4.39,4.46,2.72,892.2524733191422
382,0.74,Good,H,VS2,57.5,57.0,5.94,6.01,3.44,2705.7119311035312
383,0.42,Ideal,F,VVS1,62.0,55.0,4.8,4.84,2.99,1385.1515180318202
384,0.41,Ideal,G,VS1,61.6,57.0,4.77,4.74,2.93,934.979290596697
385,0.39,Ideal,F,VS1,62.3,57.0,4.65,4.69,2.91,953.2375788393474
386,1.5,Very Good,H,SI1,62.9,57.0,7.24,7.28,4.57,9433.729451398449
387,0.33,Ideal,E,VS2,61.5,55.0,4.47,4.5,2.76,663.0590349019203
388,1.0,Ideal,G,SI2,62.8,57.0,6.37,6.31,3.98,3755.8058066874783
389,1.23,Premium,G,VS2,61.6,58.0,6.91,6.85,4.24,8321.82210499607
390,0.71,Ideal,G,VVS2,61.5,57.0,5.73,5.75,3.53,3688.102411986074
391,0.5,Premium,G,SI1,62.2,60.0,5.07,5.03,3.14,959.5488605591236
392,0.36,Ideal,E,VVS2,61.9,55.0,4.57,4.61,2.84,907.4710782500842
393,0.34,Ideal,F,VVS1,61.7,55.0,4.51,4.5,2.78,981.9452975989989
394,0.72,Ideal,E,SI2,62.3,54.0,5.75,5.78,3.59,2320.2599244346384
395,1.24,Ideal,H,SI2,59.5,61.0,6.98,7.03,4.17,5994.541757055704
396,0.43,Premium,F,VVS1,60.3,58.0,4.88,4.91,2.95,1339.060267097137
397,0.9,Premium,I,VS2,61.8,59.0,6.15,6.21,3.82,3189.642958786826
398,1.11,Premium,D,I1,61.9,58.0,6.63,6.66,4.11,3752.420523857174
399,0.52,Very Good,E,VS2,62.3,57.0,5.1,5.17,3.2,1379.959134947425
400,1.05,Very Good,E,SI1,62.2,56.0,6.49,6.56,4.06,5682.411498565103
401,0.4,Ideal,D,VVS2,61.3,56.0,4.78,4.75,2.92,1324.7063296311098
402,0.31,Ideal,F,VS2,62.3,57.0,4.34,4.3,2.69,729.7607137635932
403,0.43,Ideal,F,IF,62.0,56.0,4.87,4.84,3.01,1401.3574816771797
404,0.54,Ideal,E,VS1,62.0,56.0,5.26,5.23,3.25,1725.2057535738672
405,0.65,Premium,D,VVS2,59.9,58.0,5.69,5.63,3.39,3734.605442847902
406,0.71,Good,I,VVS2,63.6,57.0,5.69,5.66,3.61,2025.0904450294147
407,0.31,Good,F,VS2,63.9,56.0,4.29,4.32,2.75,678.290537705303
408,0.51,Very Good,E,VS2,61.3,60.0,5.11,5.16,3.15,1254.5230775679156
409,0.6,Ideal,H,SI2,61.7,54.0,5.44,5.48,3.37,1451.1002328875693
410,0.52,Ideal,G,SI1,62.6,56.0,5.16,5.13,3.22,1030.2223674119105
411,1.54,Ideal,J,VS2,61.9,57.0,7.39,7.5,4.6,8566.387991360432
412,0.3,Ideal,E,VVS2,61.7,55.0,4.31,4.28,2.65,959.0981346140761
413,0.7,Very Good,E,VS2,61.2,59.0,5.69,5.72,3.49,2943.781634496383
414,0.9,Ideal,E,VS2,62.1,57.0,6.15,6.18,3.83,5451.549242514857
415,1.01,Very Good,D,SI1,62.9,59.0,6.39,6.43,4.03,5355.97757509576
416,1.56,Ideal,F,SI1,61.2,57.0,7.52,7.48,4.59,11775.076932641852
417,0.31,Ideal,F,SI1,62.3,56.0,4.32,4.35,2.7,679.2069477470795
418,0.39,Ideal,G,SI1,61.4,55.0,4.7,4.74,2.9,788.7772956182325
419,1.03,Premium,D,SI2,62.5,54.0,6.5,6.42,4.04,4579.7948974462015
420,0.7,Ideal,E,VS2,61.4,57.0,5.76,5.8,3.55,2767.4481963114395
421,1.05,Premium,I,I1,61.8,56.0,6.53,6.48,4.02,3013.17126056895
422,0.53,Ideal,F,VS2,61.3,55.0,5.22,5.25,3.21,1526.004480327605
423,1.0,Premium,F,VS2,60.7,58.0,6.45,6.36,3.89,6449.971974190157
424,0.53,Premium,H,SI1,59.4,60.0,5.26,5.24,3.12,1221.2449566533178
425,1.0,Good,H,SI2,63.9,55.0,6.41,6.34,4.07,3565.555321452134
426,2.02,Ideal,H,SI2,62.7,57.0,8.05,8.0,5.03,13619.274726366908
427,1.08,Very Good,G,SI2,63.2,57.0,6.54,6.5,4.12,4208.218412591643
428,0.77,Ideal,F,SI1,61.5,56.0,5.89,5.95,3.64,3015.2892212205697
429,0.33,Premium,H,VS2,60.4,60.0,4.52,4.48,2.72,426.61525211830667
430,0.41,Ideal,F,VS2,60.0,56.0,4.82,4.88,2.91,922.1870785470783
431,0.3,Ideal,F,VS2,62.1,55.0,4.26,4.31,2.66,939.31744242077
432,1.01,Good,E,SI2,61.4,64.0,6.29,6.42,3.9,4565.610846117567
433,0.74,Premium,E,VS2,62.7,58.0,5.77,5.72,3.6,3427.933322448789
434,0.55,Very Good,E,SI1,64.2,55.0,5.18,5.2,3.33,1428.4329182925776
435,0.51,Ideal,E,VS1,62.0,57.0,5.11,5.15,3.18,1551.5798977174159
436,1.0,Very Good,G,VVS2,62.3,58.0,6.39,6.45,4.0,6652.096904564556
437,0.55,Very Good,E,VVS2,60.8,55.0,5.26,5.33,3.22,2448.2873168312763
438,2.0,Ideal,H,VS2,62.4,55.0,8.03,7.94,4.99,15820.693857546385
439,0.32,Ideal,E,VS2,60.2,57.0,4.51,4.46,2.7,607.1268274345803
440,0.31,Premium,D,SI1,62.1,58.0,4.33,4.3,2.68,833.4170470489598
441,0.34,Premium,F,VS2,60.7,60.0,4.5,4.46,2.72,886.3412312697856
442,0.32,Ideal,G,VS1,61.9,55.0,4.43,4.39,2.73,615.5563275430177
443,0.7,Very Good,I,SI2,58.8,60.0,5.8,5.83,3.42,977.3736047502898
444,0.31,Premium,E,VS1,61.9,58.0,4.31,4.32,2.67,1002.2850103290184
445,0.73,Premium,F,SI2,59.5,62.0,5.89,5.84,3.49,1830.103024691096
446,1.3,Premium,F,VS1,62.5,58.0,6.97,6.94,4.35,11154.225470664263
447,0.32,Ideal,G,IF,62.9,55.0,4.41,4.37,2.76,834.1368240096126
448,2.01,Ideal,H,VS2,63.0,55.0,8.03,7.97,5.04,15899.239315587727
449,0.5,Ideal,H,SI1,61.9,56.0,5.08,5.13,3.16,1115.4039749570347
450,0.52,Very Good,G,SI1,63.3,57.0,5.11,5.08,3.22,1045.5627090509788
451,0.73,Ideal,G,SI1,62.1,54.0,5.81,5.76,3.59,2444.6172338181077
452,1.0,Premium,H,VS2,59.7,59.0,6.57,6.52,3.91,4460.659327364519
453,0.53,Ideal,G,VS1,61.5,57.0,5.26,5.21,3.22,1346.6215210870068
454,0.34,Ideal,E,SI1,62.9,56.0,4.48,4.45,2.81,569.9338662007394
455,0.54,Ideal,H,SI1,61.0,56.0,5.24,5.28,3.21,1309.0431994541996
456,0.73,Premium,D,VS2,60.9,59.0,5.82,5.77,3.53,3448.719853245537
457,0.5,Ideal,J,VS2,62.5,53.0,5.09,5.12,3.19,870.1536567752155
458,0.33,Very Good,G,SI1,63.2,57.0,4.44,4.39,2.79,442.92361833743234
459,2.09,Good,I,SI1,57.9,63.0,8.37,8.46,4.87,15294.826204584377
460,0.55,Ideal,E,VS1,61.9,55.0,5.3,5.24,3.25,2052.949910320374
461,1.01,Ideal,E,VS2,61.3,57.0,6.49,6.46,3.97,6806.184933089693
462,1.26,Ideal,G,VVS1,62.1,57.0,7.01,6.91,4.32,11206.870056955284
463,0.5,Very Good,E,SI1,63.3,59.0,5.03,4.99,3.17,1133.3000642044062
464,0.4,Premium,F,VS2,62.1,58.0,4.71,4.76,2.94,750.5243453164621
465,0.61,Ideal,E,VS2,61.4,56.0,5.47,5.51,3.37,2167.8357678460507
466,0.41,Ideal,F,VVS2,61.7,57.0,4.8,4.73,2.94,1153.0234088050584
467,0.5,Ideal,G,VS2,61.6,55.0,5.11,5.14,3.16,1655.4688835475044
468,1.11,Premium,E,VS2,62.2,58.0,6.61,6.64,4.12,7827.430482894726
469,1.22,Ideal,F,VS2,62.6,56.0,6.8,6.78,4.25,9613.785302668792
470,0.33,Ideal,F,VS1,61.2,56.0,4.46,4.49,2.74,757.1482530589201
471,1.51,Good,H,SI1,62.2,61.0,7.25,7.32,4.53,9349.704316519832
472,0.71,Premium,F,SI1,60.4,58.0,5.8,5.83,3.51,2334.485903920071
473,0.23,Ideal,F,VVS2,60.3,57.0,3.99,4.03,2.42,740.7562105372017
474,0.6,Premium,E,SI2,62.0,59.0,5.41,5.37,3.34,1405.5102034619904
475,0.55,Good,I,VVS2,61.0,61.0,5.32,5.36,3.26,1258.6936751912508
476,0.91,Ideal,F,SI1,60.2,57.0,6.29,6.34,3.8,4304.364269092337
477,1.2,Very Good,E,SI1,61.8,56.0,6.75,6.82,4.19,7611.315774693783
478,0.54,Ideal,H,SI2,61.2,56.0,5.27,5.24,3.21,887.4474385081121
479,1.09,Good,F,SI1,61.0,64.0,6.58,6.63,4.03,5624.448761978649
480,0.49,Premium,H,SI2,59.9,59.0,5.17,5.12,3.08,-36.66219391870527
481,0.35,Ideal,G,VVS1,61.7,55.0,4.54,4.57,2.81,869.2493299969956
482,1.28,Premium,G,VVS2,62.1,58.0,6.96,6.91,4.31,10872.010030923999
483,0.39,Ideal,I,IF,62.3,54.0,4.69,4.71,2.93,735.3247491216898
484,1.02,Good,H,SI2,63.7,58.0,6.28,6.24,3.99,4004.8630876000743
485,1.01,Good,E,SI2,63.7,58.0,6.32,6.36,4.04,4168.598507270354
486,1.0,Good,E,SI1,63.2,57.0,6.36,6.39,4.03,4915.21192095611
487,1.19,Premium,H,VS1,62.4,59.0,6.79,6.73,4.22,6805.6849627221745
488,1.54,Premium,H,VS2,62.1,62.0,7.38,7.31,4.56,10518.842344550518
489,0.57,Ideal,G,VVS2,61.7,56.0,5.3,5.33,3.28,2344.7930889821073
490,0.91,Ideal,G,SI1,62.1,57.0,6.2,6.23,3.86,4095.5271294809154
491,2.31,Premium,I,SI2,58.8,58.0,8.7,8.64,5.1,15050.484914669956
492,0.6,Very Good,G,SI1,63.5,59.9,5.28,5.3,3.36,1584.0372357158903
493,0.32,Very Good,H,VVS1,61.2,57.0,4.39,4.42,2.69,756.3240541717842
494,1.0,Premium,E,VS2,62.9,58.0,6.36,6.29,3.98,6531.680166490514
495,0.42,Ideal,E,VS2,62.1,56.0,4.8,4.77,2.97,1129.5482482070947
496,0.23,Ideal,G,IF,62.8,55.0,3.93,3.96,2.48,739.1030166371493
497,0.23,Good,D,VVS2,61.8,65.0,3.9,3.93,2.42,1063.0150780978702
498,0.5,Ideal,G,SI1,61.7,57.0,5.06,5.08,3.13,1228.521944544058
499,1.02,Good,H,SI2,58.6,64.0,6.32,6.26,3.68,4349.125300896029
500,0.7,Premium,D,VS1,61.2,60.0,5.69,5.71,3.49,3359.7489423465195
501,1.23,Very Good,G,SI2,60.8,59.0,6.88,6.97,4.21,6141.342439135315
502,0.3,Very Good,G,SI1,61.6,59.0,4.26,4.28,2.63,759.8758409255624
503,1.53,Very Good,H,SI1,63.4,55.0,7.3,7.34,4.64,9591.042411441678
504,0.33,Ideal,G,VS2,62.3,55.0,4.42,4.47,2.77,221.52151902905825
505,0.57,Ideal,D,VS1,61.1,57.0,5.33,5.37,3.27,2354.4451016318126
506,0.42,Ideal,D,SI1,62.3,57.0,4.8,4.77,2.98,1027.960619749374
507,0.41,Ideal,G,SI1,62.2,56.0,4.77,4.75,2.96,637.287173309689
508,2.01,Very Good,I,VS2,63.8,59.0,7.89,7.85,5.02,15958.821904851324
509,0.31,Ideal,G,VVS2,61.8,54.0,4.36,4.38,2.7,712.6374389492412
510,1.0,Fair,I,SI1,67.9,62.0,6.19,6.03,4.15,2725.5310136187254
511,0.31,Ideal,E,SI1,61.1,55.0,4.36,4.41,2.68,763.9999521423342
512,0.76,Good,J,VS1,62.6,61.9,5.7,5.75,3.58,2326.2089770494586
513,0.41,Good,E,SI2,63.5,55.0,4.69,4.73,2.99,952.2088459985671
514,1.12,Premium,G,SI1,59.8,58.0,6.79,6.76,4.05,5654.138922593513
515,1.08,Very Good,F,SI2,63.3,59.0,6.48,6.44,4.09,4614.138062472202
516,0.71,Ideal,I,VVS2,60.7,57.0,5.76,5.8,3.51,2722.481585243284
517,0.7,Ideal,E,SI1,61.9,55.0,5.74,5.77,3.56,2456.126666593438
518,0.9,Premium,J,VVS2,62.5,61.0,6.15,6.08,3.82,2923.41381500892
519,0.33,Good,F,VS2,63.2,56.0,4.39,4.41,2.78,671.6418736239357
520,2.45,Ideal,F,SI2,62.0,55.0,8.67,8.64,5.36,21380.81270522876
521,0.65,Ideal,G,VS1,60.6,60.0,5.58,5.61,3.39,2600.7718062499116
522,1.0,Very Good,D,SI2,63.7,55.0,6.32,6.37,4.04,4812.026377002916
523,1.02,Very Good,E,SI1,63.1,61.0,6.42,6.35,4.03,5098.687288618094
524,1.01,Ideal,F,SI2,60.8,55.0,6.52,6.48,3.95,4247.653817861268
525,0.8,Good,G,SI1,63.9,57.0,5.84,5.81,3.72,2722.8241259407114
526,0.42,Ideal,E,VS2,62.0,55.0,4.82,4.8,2.98,1074.2110859658005
527,0.44,Premium,F,SI2,62.8,60.0,4.86,4.82,3.04,572.8363382538664
528,0.76,Ideal,E,VS1,60.5,56.0,5.94,5.99,3.61,4043.29556125469
529,0.3,Very Good,D,VS1,63.5,55.0,4.24,4.29,2.71,652.2034126490498
530,0.75,Premium,E,VS2,59.9,61.0,5.97,5.91,3.56,3160.6165259210793
531,0.31,Ideal,F,VS2,61.6,56.0,4.39,4.35,2.69,623.1705795194539
532,1.47,Premium,I,SI2,61.6,59.0,7.29,7.32,4.5,7293.1598899019555
533,1.12,Premium,I,VS1,59.6,58.0,6.82,6.77,4.05,5189.258064541842
534,0.3,Ideal,G,VS1,62.3,56.0,4.32,4.29,2.68,612.5967132714068
535,0.23,Very Good,H,IF,63.9,55.0,3.89,3.9,2.49,684.995481290287
536,0.71,Very Good,H,SI1,63.1,56.0,5.62,5.69,3.57,2074.6311605301853
537,1.01,Premium,G,SI2,61.1,58.0,6.39,6.37,3.9,4362.705419452857
538,0.26,Good,E,IF,59.6,61.0,4.13,4.16,2.47,2180.6991548373626
539,1.23,Premium,G,VVS2,59.6,59.0,6.98,6.95,4.15,10188.61556061192
540,0.75,Very Good,E,SI1,63.4,57.0,5.77,5.75,3.65,2790.7691847238875
541,1.11,Ideal,G,VS2,62.2,55.0,6.67,6.61,4.13,7422.234512472987
542,0.55,Very Good,J,VS2,62.9,54.0,5.23,5.29,3.31,1049.0882613822141
543,0.91,Premium,G,VS1,62.2,58.0,6.22,6.12,3.85,5104.104917488163
544,1.02,Very Good,H,SI2,63.5,58.0,6.34,6.38,4.04,3940.6000277936837
545,2.2,Very Good,H,SI2,63.3,57.0,8.28,8.17,5.21,13668.03375477856
546,0.33,Ideal,E,SI1,59.6,57.0,4.49,4.53,2.69,831.010062088244
547,0.3,Premium,D,SI1,62.5,59.0,4.26,4.22,2.65,883.7271837471371
548,1.0,Fair,H,SI2,69.5,55.0,6.17,6.1,4.26,2363.443997429913
549,1.0,Fair,G,SI2,68.3,54.0,6.21,6.12,4.2,2702.0910042752002
550,0.64,Ideal,D,VVS1,61.8,54.0,5.54,5.56,3.43,4724.805433954549
551,1.05,Very Good,E,SI2,62.2,59.0,6.44,6.51,4.03,4747.402979973631
552,1.53,Premium,H,VS2,62.7,56.0,7.39,7.31,4.61,10445.014763004563
553,0.42,Ideal,E,VS2,60.9,57.0,4.85,4.87,2.96,904.61103571905
554,0.59,Very Good,G,SI1,59.3,58.0,5.45,5.51,3.25,1520.7195006961865
555,0.42,Very Good,I,SI1,61.2,60.0,4.78,4.82,2.94,564.0570130094111
556,1.01,Good,I,SI2,62.6,59.0,6.24,6.35,3.94,4370.272627885177
557,0.34,Ideal,E,VS1,62.1,56.0,4.48,4.5,2.79,749.8302175781059
558,0.3,Premium,E,VS2,60.7,59.0,4.3,4.33,2.62,912.2723119688853
559,0.31,Ideal,H,VVS1,62.2,56.0,4.34,4.37,2.71,643.1189822788365
560,0.74,Ideal,G,VS2,61.3,55.0,5.82,5.89,3.59,3908.9360972201303
561,1.0,Premium,F,SI2,60.2,62.0,6.53,6.45,3.91,3511.9104008444156
562,0.91,Very Good,H,SI1,62.7,56.0,6.14,6.18,3.86,3589.8545967582577
563,0.4,Ideal,H,IF,61.9,55.0,4.76,4.77,2.95,1060.66207838431
564,0.6,Very Good,D,VS2,63.1,54.0,5.41,5.33,3.39,2417.365494269474
565,0.82,Ideal,E,SI2,62.6,55.0,5.94,5.98,3.73,3234.5377109603032
566,1.0,Premium,E,VS1,61.4,58.0,6.44,6.42,3.95,7163.300281146476
567,0.3,Very Good,G,VVS1,63.4,56.0,4.31,4.27,2.72,486.1938907236581
568,0.72,Premium,E,SI1,59.5,59.0,5.87,5.83,3.48,2521.0116922859306
569,0.72,Premium,J,SI1,62.0,58.0,5.74,5.77,3.57,1433.2874797606128
570,1.0,Ideal,I,SI1,59.8,57.0,6.44,6.5,3.87,4776.410810770583
571,1.57,Very Good,H,VS1,62.8,60.0,7.36,7.44,4.65,11069.92839394808
572,0.32,Ideal,D,VS2,61.9,55.0,4.44,4.41,2.74,769.0664604180347
573,0.71,Ideal,F,SI2,61.4,55.0,5.76,5.78,3.54,2008.3418670058454
574,0.31,Very Good,H,VS1,61.4,61.0,4.33,4.36,2.67,453.3142333084302
575,0.7,Ideal,H,SI2,62.1,55.0,5.69,5.72,3.54,1924.4026056662697
576,1.29,Very Good,J,SI2,63.5,57.0,6.89,6.87,4.37,4705.33268319277
577,0.32,Ideal,F,VS2,62.3,56.0,4.4,4.37,2.73,682.1252381420454
578,0.32,Premium,G,VS1,62.8,59.0,4.37,4.33,2.73,785.4512962490553
579,1.21,Very Good,G,SI2,62.8,60.0,6.7,6.77,4.23,5802.64198667838
580,1.01,Premium,F,VS2,60.4,59.0,6.52,6.46,3.92,6253.462608461643
581,0.3,Premium,E,VS2,59.2,59.0,4.37,4.41,2.6,816.4251694334271
582,0.83,Ideal,H,SI2,62.3,54.0,6.04,6.07,3.77,2709.1817826088663
583,0.34,Ideal,G,VS2,62.1,55.0,4.46,4.49,2.78,326.8650145434822
584,0.89,Very Good,I,VS2,63.1,55.0,6.09,6.17,3.87,3168.21703641388
585,0.31,Ideal,F,VVS2,61.7,55.0,4.33,4.36,2.68,874.3781698312014
586,1.53,Premium,J,VS1,60.1,59.0,7.51,7.47,4.5,8388.156502047335
587,0.7,Premium,F,VS2,59.4,61.0,5.83,5.79,3.45,2520.63503668641
588,0.81,Ideal,I,VS2,62.4,54.8,5.98,6.01,3.75,2841.674958390493
589,0.9,Premium,J,SI1,62.8,59.0,6.13,6.03,3.82,2927.4333661794353
590,1.24,Very Good,J,SI2,63.3,60.0,6.83,6.75,4.29,3596.2838393608654
591,0.72,Premium,H,SI1,62.7,59.0,5.73,5.69,3.58,2041.145367033856
592,0.35,Premium,H,SI2,62.0,58.0,4.47,4.5,2.78,-810.0033855384099
593,1.07,Ideal,J,VS2,61.6,56.0,6.59,6.55,4.04,4145.948240640497
594,1.19,Very Good,H,SI1,60.8,59.0,6.84,6.87,4.17,6267.546122648459
595,1.0,Very Good,D,SI2,63.5,59.0,6.35,6.32,4.02,3939.4164119158595
596,0.43,Premium,F,SI1,61.3,60.0,4.86,4.83,2.97,813.3683368306192
597,0.57,Ideal,H,VS1,61.0,57.0,5.37,5.34,3.26,1645.3754784806947
598,0.8,Ideal,I,VS1,61.9,54.1,5.92,5.98,3.69,3174.47376386384
599,0.36,Premium,F,SI1,60.2,58.0,4.6,4.63,2.78,890.1088432322722
600,0.9,Premium,F,SI2,60.5,57.0,6.23,6.2,3.76,3482.995718197217
601,1.0,Good,F,SI2,63.4,60.0,6.28,6.33,4.0,4170.196543878716
602,1.5,Premium,H,SI2,62.1,59.0,7.28,7.24,4.51,8112.3139168860735
603,1.03,Good,E,VS1,63.3,59.0,6.4,6.45,4.07,7142.656954325976
604,0.55,Premium,G,VS2,59.6,59.0,5.36,5.32,3.18,1464.4729646539108
605,0.96,Ideal,F,I1,60.7,55.0,6.41,6.37,3.88,3109.4961263025616
606,0.4,Ideal,E,VVS2,61.6,56.0,4.73,4.78,2.93,1148.1964670215966
607,1.07,Ideal,G,SI1,60.2,57.0,6.7,6.59,4.0,5396.9276088338465
608,0.39,Very Good,E,VS2,60.0,56.0,4.76,4.81,2.87,775.6761972301247
609,0.32,Very Good,G,SI2,62.4,59.0,4.35,4.4,2.73,730.9779627942407
610,0.33,Premium,H,VS1,62.1,59.0,4.43,4.46,2.76,587.2886454433174
611,0.8,Ideal,F,SI1,62.4,57.0,5.9,5.87,3.67,3364.7767112573056
612,1.18,Very Good,H,SI1,60.1,59.0,6.83,6.88,4.11,6599.3695571503085
613,1.1,Ideal,G,VS1,62.0,58.0,6.59,6.64,4.1,7662.100371152992
614,2.11,Ideal,J,VS1,61.8,56.2,8.2,8.23,5.07,15242.291122413793
615,1.07,Very Good,G,SI2,62.9,59.0,6.51,6.58,4.12,4316.503909659285
616,0.31,Ideal,F,IF,61.2,57.0,4.35,4.38,2.67,1020.3830728595494
617,0.32,Ideal,D,SI2,59.5,57.0,4.47,4.5,2.67,640.3540536376022
618,0.9,Premium,F,SI2,62.3,57.0,6.18,6.15,3.84,3271.1539045645513
619,1.22,Premium,G,SI1,61.2,60.0,6.82,6.75,4.15,6953.342240184811
620,1.02,Premium,H,SI1,59.2,58.0,6.6,6.57,3.9,4476.902478235061
